"id","tweet","label"
"test_twi_00039","One of the many reasons why I see most of our Ghana pastors to be fake. Can't one of them just cure him looking at all the miracles they have been doing? This could have even be a proper marketing tool for these pastors.. azaa foc nkoaa","Abuse"
"test_twi_00040","Neither do we need programmed robots with no basic intellect in the NPP😂😂😂 No wonder these are your policies Ɛde bi kɛkɛ  Aboafunu","Abuse"
"test_twi_00041","It’s ur big tym achievement bro why should Spotify do such a thing they care abt ur mental stress kraman bini like u😭😭","Abuse"
"test_twi_00042","I see the notification but I jie eye content saã na ato gyimie","Abuse"
"test_twi_00043","Just Spaghetti with shito and abokyi sausage 😋","Normal"
"test_twi_00044","W’anum Kankan s3 )kra bini….kwasea! Won’t u think outside politics…Was it started from this government (galamsey)..gyimi gyimii","Abuse"
"test_twi_00045","After every post try reading the comments under it.😀. Wohu nsu nny3 f3.","Abuse"
"test_twi_00046","Tuutuu nii like ur mother !!! So no one can share da view saf of wat ?!!","Abuse"
"test_twi_00047","I know Boakye pillow, not mattress. A supposed rich man's son is looting public money and you're here to defend because of some droplets you'll get. Wo ho fi","Abuse"
"test_twi_00048","If you get the white italians deɛ a thank God, they b reasonable if ur docs and everything in order.. Bt the Tuntum there.. Tweaa","Hate"
"test_twi_00049","Americans are the real frafrafo)","Normal"
"test_twi_00050","So we can’t have stable light for at least 24 hours? In 2024? Do we have humans leading this country or mpreko ","Abuse"
"test_twi_00051","Chaleeeeee😂😂😂😂😂moagyimi too much","Abuse"
"test_twi_00052","Wo ne hwan? W'abɔ dam w'ahu? Unless you're being sarcastic 🙄","Abuse"
"test_twi_00053","Wabon aa wose difficult to understand","Abuse"
"test_twi_00054","The Tokunbo movie make i shake small. Herrhh Aboaa bi b3 ka wo aaa.....","Normal"
"test_twi_00055","Unrelated to anything happening now but I’m so happy I distanced myself from this energy, kyerɛ sɛ nkuraasesɛm paa a eii 😂😂😂😂😂","Abuse"
"test_twi_00056","Abodamfo) kasa sei, forget dem.","Abuse"
"test_twi_00057"," Ob3 Kasa Saaaa, Na Wa Bisa Nsem Hunu. Ansa Na Wa Duru Wu Destination","Abuse"
"test_twi_00058","3y3 Nyame na b3y3,Asafo Awurade na 3b3y3,)ko yi ny3 nipa ko,3y3 Awurade ko.","Normal"
"test_twi_00059","Ayigbefo)no asweepi awards no nyinaaa. Aduro w) baabi","Hate"
"test_twi_00060","Lmao.....boys on my floor are saying that the Ewes know sum'n abt the lightning.......o ayigbefo).......:D","Normal"
"test_twi_00061","Wey kind nkuraasesɛm this The ""same"" sef be ""sm"" 😂😂-shatta movement","Abuse"
"test_twi_00062","Osei Bonsu joined Asɛmpa in 2018, afei wahu sɛ wagyimi.","Abuse"
"test_twi_00063","Wo nni girl nti gyimisɛm nkoaaa siaa😂😂😂","Abuse"
"test_twi_00064","We we no dey search UCL spot RT @felipeddt: massa, allow. worry abt ur Hammers RT @PapamarfoSpurs na nkuraasesɛm dze. Oooh! Daabi da!!","Abuse"
"test_twi_00065","As soon as i told her shes pretty she puts  up a pic of she and her boyfriend wagyimi Ana?😳","Abuse"
"test_twi_00066","I'm actually praying Bance does a job against you Alatafuo. As in...I'm kneeling on my prayer mat as I tweet.","Hate"
"test_twi_00067","Kwadwoni. Tuei","Abuse"
"test_twi_00068","Ama with all due respect Wonitwaasidi wati.. tuutuu nii baa te s3 wo","Abuse"
"test_twi_00069","Bongo be obaa berima?🤣","Hate"
"test_twi_00070","Telling me I’m pretty for a Ghanaian because of my skin colour is not a compliment, it’s nkwasiasem.","Abuse"
"test_twi_00071","Shatta is a big fool his entire life is about stonebwoy, he should go and clash samini  aboaba if stone wasn’t important more than him","Abuse"
"test_twi_00072","Ah the abokyi people go demma hometown or? Cos I haven’t seen 1 in almost a week.","Normal"
"test_twi_00073","All of a sudden my avi forgets how to play football 😭😭","Normal"
"test_twi_00074","Herh, wabon saa 😂…as in they used a truck to move the country from the continent or what","Abuse"
"test_twi_00075","Obviously I can’t tell Nigerians how to feel about the name “alatafuo” but when we call Nigerians that, it has not malicious intent","Normal"
"test_twi_00076","Nnipa mu tugyimi 🤣🤣🤣","Abuse"
"test_twi_00077","shs ankasa sesiaa gyimie nkoaa","Abuse"
"test_twi_00078","Herh herh fa wo nkuraasesɛm firi TV no so.","Abuse"
"test_twi_00079","EPL doesn't respect those with a great qualities. They will make you think all the leagues are farmers.. PL got fufu players, playing fufufunu football 😂😂💔","Abuse"
"test_twi_00080","Wei deɛ n'anum kasa nyɛ. Yi no firi ahoma no so","Abuse"
"test_twi_00081","Anka )b3ti Zongofo) no nka","Normal"
"test_twi_00082","The medical talent deɛ we have paah oo, but the political gyimisɛm no dɔɔso!","Hate"
"test_twi_00083","this guy is no dey reply to ein tweets but this is sheer dumbness before i finish reading…who does 200 hours in less days? w’abon paahn…wo Mathematics tantantan wai","Abuse"
"test_twi_00084","You pay 150 pounds for a clit piercing wagyimi,take buy safety pin then do your own thing errr” lmao","Abuse"
"test_twi_00085","Wo Kɔ Alatafuo Traditional Marriage, na wo hunu sɛ Wornom de Nsa no egu Bath No mu","Normal"
"test_twi_00086","But you manage run from bathroom come change captaincy! Otorofo Kwame Danquah","Abuse"
"test_twi_00087","Kyer3s3 ntafo) nkoaa oo 😂😂","Normal"
"test_twi_00088","Unless Tugyimi ne Kivopepper oooo","Abuse"
"test_twi_00089","My hairline better pass the entirety of ur family’s destiny, let that sink in. U’ve clearly proven your brain size check like ant’s sh!t. Where you go school sef,snap ur tweet and send to ur English teacher let s/he interpret it for you. Wabon paaa! Kuraseni b3ma. Woho fon wati","Abuse"
"test_twi_00090","wat is dis killa alomie tins abokyi is doing","Abuse"
"test_twi_00091","Ghana Card Number at Birth. That one too they’re doing official launch at Ga North Hospital. 
Ei moagyimi oo","Abuse"
"test_twi_00092","This adenta kumi guy di3 obolo bia agyimi buh this di3 obolo bia na no aj3g3 bia agyimi 🤣🤣","Hate"
"test_twi_00093","GREETiNGZ TO ALL THE NTAFO) WORLDWiDE:-)","Normal"
"test_twi_00094","But “my father is a demon” de3 someway o. Na sasabonsam koraa y3 dissi no sei eii","Abuse"
"test_twi_00095","Ask God to show you the purpose of every person in your life. You’re not supposed to just sleep with or try to date every significant newcomer in your life na moagyimi kraa dodo","Abuse"
"test_twi_00096","They want to enjoy in Canada alone...They want to scare us..mmoa","Abuse"
"test_twi_00097","S3 wonim s3 wonni h) aa meda a )nda o 🥲Woho adwendwen aa na b3ku me a mama fon aka atea Ei, meny3 d3n niii 😭😭😭😭","Normal"
"test_twi_00098","Stonebowy is one of artist in Ghana I have never approached to conversate but I really know his character; envious, copy copy, backbitter and fanfooler, he thought some artist like Vybz Kartel get ein time, Apakye, wale go cook am soon🤣🤣🤣🤣","Hate"
"test_twi_00099","i have always been saying this..  fantefo) paa na agyimi w) ghana ha","Hate"
"test_twi_00100","nzemani aah w'ako London aba. ","Hate"
"test_twi_00101","He has sources on Kendrick but didn’t see any of the diss tracks coming aboa obolo tui","Hate"
"test_twi_00102","Bibiniiii agyimi oo ei.. the way someone speaks- go make am a dictator ei ei","Hate"
"test_twi_00103","Tweaa go to Nyanpkala campus and see ","Abuse"
"test_twi_00104","Giveaway di3 see engagement..nipa ny3","Abuse"
"test_twi_00105","Afihyia pa ooh, afi sesei na w'awo ntafo.","Normal"
"test_twi_00106","Kurasini by default 😂","Abuse"
"test_twi_00107","Sɛ actual black Americans. Kwasiasɛm sei","Abuse"
"test_twi_00108","E reach Jay Bahd Gyakie dey laugh, akoa ho nny3 f3 baako sei 🤣🤣🤣🤣🤣🤣","Abuse"
"test_twi_00109","aboa wo team fon won dwene woho ong","Abuse"
"test_twi_00110","alatafuo = jareer?? what are you lot even talking about 😂😂","Hate"
"test_twi_00111","Mate wai ohianiba stubborn proud. Monyini o na monsua nyansa kakra.","Abuse"
"test_twi_00112","Ah, why this video by this time. Moagyimi anaa?","Abuse"
"test_twi_00113","So you want this kowensani?😭","Abuse"
"test_twi_00114","It isn’t an actual human being behind this handle! Just spews rubbish then vanishes! Aboafunu","Abuse"
"test_twi_00115","Ah! You could say only this? W'asa paa o! I give you chance say insult me no ebi this p3 you fit do? Herh go and sleep.😂","Abuse"
"test_twi_00116","Menua Kramoni aboa! Sɛ penalty nyɛ goal ong? Wodea yɛ wei fasting no a wobɛte wo ni twasidi.","Abuse"
"test_twi_00117","But why is he on radio telling? He should take it to their board/management/whatever they call it meetings for them to discuss. Are they not the people Kofi Badu is running the club with? Animguasefoɔ…..","Abuse"
"test_twi_00118","Nipa ny3 oo chale 😮‍💨💔","Abuse"
"test_twi_00119","This affirms what Hon. Ablakwa said, moagyimi rough.","Abuse"
"test_twi_00120","Mahama presided over wotiri so! Foolish boy!","Abuse"
"test_twi_00121","Delay: aden nti na )y3 saa, )se woho nny3 f3?
Aba: injor 🤣🤣
Unadulterated original Taadi fante💯🤝🏼🤣","Abuse"
"test_twi_00122","Ni tsi nsu nny3 f3😂😂😂","Abuse"
"test_twi_00123","Ashi wo paa ooo 🤣🤣🤣🤣 ashawo ba! You don't even know your father.
Kwasia panin","Abuse"
"test_twi_00124","Alexis dier Akyimfo)hene paa o","Normal"
"test_twi_00125","Abokyi Gyimifo)","Abuse"
"test_twi_00126","Ewu Gambia woho fon","Abuse"
"test_twi_00127","Emmanuel Frimpong, a self-proclaimed fetish priest popularly known as Bayie Bofour, has been remanded into police custody by the Kwadaso Circuit Court.","Normal"
"test_twi_00128","They should finish with the roads and gutters first... gyimie sei","Abuse"
"test_twi_00129","Spurs na nkuraasesɛm dze. Oooh! Daabi da!!","Abuse"
"test_twi_00130","They put my player at number 1 on the list . Oh chale. I just signed the player into my agencyHeeerrrrrrr nipa ny3 ooo","Abuse"
"test_twi_00131","Has it occurred to you that it could be a farming community and that’s what the may live on for sustenance.

Everywhere you people what to display your gyimie","Abuse"
"test_twi_00132","They are quick to disrespect people from Ashanti region. their double standards alone baffles me.  @gyaigyimii  Aboaba saa no, only in Ghana you will get platform to fool without been pressed","Abuse"
"test_twi_00133","Hahahahah. Aboa. With all those players and a title-winning coach what’s Hearts position on the league? How many lashes have you given them?","Abuse"
"test_twi_00134","Gyimii gyimii aboa kwasea kurasenii tuutuunii aboa beast kwasea banku fofole sia","Abuse"
"test_twi_00135","Still pple wanna be gays ndwan","Abuse"
"test_twi_00136","The dagaate's culture arguably one of the best.","Normal"
"test_twi_00137","Kraman yarefo) wei mo nfa no nkoma frafrafo) ma omo ku no nwe? Massa","Hate"
"test_twi_00138","Siasem s3 incredible, they won’t win a trophy so nsem hunu sei aaa","Abuse"
"test_twi_00139","And all these people have verification badges. You’ve been verified for what exactly? Gyimie nkoaa","Abuse"
"test_twi_00140","3y3 azaa nkoaa nanso meti, azamati","Abuse"
"test_twi_00141","Then some Apakye dey walk too. I meet am for mallam junction there wei some woman talk say na wo apakye wobetumi anats3 am) kasoa. The guy turn watch the woman wey he continue I no fit laugh 😭","Hate"
"test_twi_00142","But no! They choose lies.
Aden a, security drills. Animguasefoɔ.","Abuse"
"test_twi_00143","you’re using filter & you’re telling us that you’re pretty woyale ong!","Abuse"
"test_twi_00144","Lol 🤣 😆 see this odwan and adweeba, too. You're not my standard, so back off ofui","Abuse"
"test_twi_00145","Search alatafuo on this Twitter and see what the majority have to say.","Normal"
"test_twi_00146","Asikafoc mma na omo ho nny3 f3 saa no","Abuse"
"test_twi_00147","Ayibefo) anaa ntafo)","Normal"
"test_twi_00148","Pure African mentally they always think that whoever is older is the best. Nkuraasesɛm ne nkurase kasa sei.","Abuse"
"test_twi_00149","Those who built the university are not transformative but the one who built the  auditorium is ?  Woyale soooooo","Abuse"
"test_twi_00150","Who trusts this man?  Atorofo ne awudifo nyinaa Agya","Abuse"
"test_twi_00151","That Bailly guy dey fucking bore me! Aboa!","Abuse"
"test_twi_00152","Player wabon na )y3 proud saaa no 😂","Abuse"
"test_twi_00153","There should be a huge speaker at zongo junction insulting all those who don't use the footbridge. “Moagyimi oo moagyimi” that might help cause I don't understand Ghanaians o","Abuse"
"test_twi_00154","It stands to reason that Asantefo) are soo proud.","Hate"
"test_twi_00155","Today it randomly occurred to me that there are actually people who are only attracted to unavailable people. As in they never think to make a move the whole time you’re available until you’re finally having the time of your life with someone then suddenly…me nnim sɛ ɛyɛ bayie o","Abuse"
"test_twi_00156","Burna boy figa he get women for ein side like kidi, so he go dey IG dey fuuu..!! Make he be man for this evening den come twitter here hehe..!! Like he go log out and even open block factory add. Siaaa kwa 😂😂😂","Abuse"
"test_twi_00157","The only thing your boyfriend has over him is sportybet account wo y3 aboaa piii","Abuse"
"test_twi_00158","Fight oo fight 😂😂 ei  Koo Bibinii😂","Hate"
"test_twi_00159","Doing a bidding for someone you can’t even vote for wokɔɔ school a anka you won’t be on a Ghanaian payroll anyway what was the groom price your madam paid to your kowensani papa 😂😂","Abuse"
"test_twi_00160","Mmpaninfo) atorofo agyimifo)❗️","Abuse"
"test_twi_00161","Ayigbefo) ne nam. Abi You want eat am","Hate"
"test_twi_00162","“Asantefo) with the mindset that Otumfour is powerful than the president” saa nkwasia adwene no, mongyai","Hate"
"test_twi_00163","Ɛyaa na gyimi na ɛbi mo agyimi","Abuse"
"test_twi_00164","The way Kontomponi afere Hene is looking at this man speaking… sums it all","Abuse"
"test_twi_00165","Nkwasiafoc nka mo nfa mɛdɔ obudadeɛ wɔ kotoko","Abuse"
"test_twi_00166","Dear Kweku Lukaku, 3nn3 wo p3 a gyimi. 3h) na wo be hu s3 Asantefo) w) powers. ","Abuse"
"test_twi_00167","Fa wo kwasia kc nag wagyimi dodo","Abuse"
"test_twi_00168","Macho man na wabon saa no","Abuse"
"test_twi_00169","Kramoni Baa Ɔte Zongo. Mfa Bi DA😤","Hate"
"test_twi_00170","Eeeiii Kurasini mu pro max 😂😂😂😂😂","Abuse"
"test_twi_00171","Ayigbefo) yi de33..shld we gv everyone a cat b4 he/she votez for us??","Hate"
"test_twi_00172","I swear so Nigerians don't like being called alatafuo by Ghanaians but some can't understand why black Americans don't want to be called akatas. The same question of context comes into play? Also, I see that it is used as coded language to say rude things about them.","Normal"
"test_twi_00173","Woho nny3 f3 kwraa ah 😂","Abuse"
"test_twi_00174","S3 wabon aaa, joini npp. Eii this people dierr, so what convinces literates to join or vote for npp? It's embarrassing! What?!","Hate"
"test_twi_00175","Them say @sarkodie be Baba Rahmandefender a w’abon 😂😂","Abuse"
"test_twi_00176","😂😂😂😂 Ei the Don, Sasabonsam wey you make happy give am like that","Abuse"
"test_twi_00177","Kwasiaba wu maame tw3m kro kankan, belle belle. Aboafunu wuhu fon s3 toilet nsuo wai odwan","Abuse"
"test_twi_00178","I said to a friend that by all means an Ashanti will be nominated as the running mate... Asantefo) nim nyansa ruff","Normal"
"test_twi_00179","“ohianiba kwame pepra  ɛkɔm fitaa seisei kenpong w'ada koraa onnibi asem ɛya sen kaka”","Abuse"
"test_twi_00180","Monkɔ bɔ 3 matches mmra wae. Animguasefoɔ.","Abuse"
"test_twi_00181","Law enforcement is not the job of MPs. Wo de3 wo ti awu koraa dodo.","Abuse"
"test_twi_00182","Mo ne gyimie de3 .... are we not issuing passport that last for 10 yrs before renewal? how much more drivers license","Abuse"
"test_twi_00183","W’abon too much, your income ampa🤦‍♀️","Abuse"
"test_twi_00184","But is the man still alive… 
The gyimie enter ur heart and soul all 💔😂","Abuse"
"test_twi_00185","The sad thing is there are some people under this tweet who see this as funny..mmoa nkoaa..ndwan..this guy ankasa de3 ,he will get exactly whats he’s been searching for..Aboa dwan","Abuse"
"test_twi_00186","U urself will be removed.,otweaa","Abuse"
"test_twi_00187","Nny3 wadwene ne onyankop)n adwene","Normal"
"test_twi_00188","Her name be clever girl but Gyimie ash3 nu ma, no wonder she even spelt the clever wrong, her background in her profile picture says a lot, calling a man lazy when you don’t know his current situation, you think life’s as easy as you see it? Who loves to be hungry?How’s your dad?","Abuse"
"test_twi_00189","Azaa Nkoaa, Shatta Wale knew the minds of Ghanaian elected officials  Fake promises nkoaaa... Ghanaians are no longer fools, they have wised up.","Abuse"
"test_twi_00190","Hw3 gymifo that stupid man  @MBawumia  who said he has locked the dollar , now the dollar is 12gh wagyimii papa.  You believe in bawumia and want to disrespect jm wabodam papa","Abuse"
"test_twi_00191","Pls take off the motromodwo guy in Suit & Tie. He insults people with their disability on Social Media. He is a Christian when there's money to be made. On the other hand he says he comes from the streets when it comes to insults","Abuse"
"test_twi_00192","Ahhh why? Ebi you pɛ wey you dey drive Bentley in this world? What sort of nkuraasesɛm is this?","Abuse"
"test_twi_00193","There was a fund for this incident, ask what they did with the money. 1year after the incident the comm has not been rebuilt, had it been a so-called minister/s apartments they'd have finished it by now & taken chobo on top. Animguasefoɔ!","Abuse"
"test_twi_00194","saa nkuraasesɛm no yagyae!","Abuse"
"test_twi_00195","Anyone involved in this silly tribal rants just be kuraba headed. Nkuraasesɛm bɛn nso nono","Abuse"
"test_twi_00196","We will destroy all teams next season is now fighting for draw 😂😭  Nkwasiafoc","Abuse"
"test_twi_00197","Until nana assent this bill into law 3nk) babiaa Snr.","Normal"
"test_twi_00198","Ampesi – Wonim sɛ #Nigeria Yorubafo gyedi sɛɛ bayerɛ boa ma wo wo ntafo?","Normal"
"test_twi_00199","Agya 3k)m di zongofo) yi...😭💔","Hate"
"test_twi_00200","Everyone one on this app knows very well if their parents will accept your partner from another tribe or not. Don't go an date people and leave after years cos your parents didn't like their tribe. Nkuraasesɛm sei","Abuse"
"test_twi_00201","50gh can only buy tugyimi rice but no ingredients","Abuse"
"test_twi_00202","Lukaku kurasini aboaaa!!!","Abuse"
"test_twi_00203","This thing is really tiring o 😂
Most people the moment they see my name ""AHMED"" , They be like ""Oh woy3 kramoni""😩😩","Normal"
"test_twi_00204","You will never ask a question on Twitter and get sensible or correct answers da. Mo p3 gyimie dodo.","Abuse"
"test_twi_00205","Your Prez has borrowed over ghc600 billion yet he has nothing to show. Hungry and dirty  poor party boy. Aponkyeba.","Abuse"
"test_twi_00206","A person who calls himself literate mpo nie oh chale, m’ani awu ama wo o 🙈 Social media ama wo gyimie ada adi papa. Wo ho sɛ tiefi mu mmoa. Ɔkwapae biara ne wo nsɛ. Honestly I ain’t going back and forth with you no more. Prɛko🐖","Abuse"
"test_twi_00207","If Musa stayed at East legon anka you guys will call him “Biggie” but ɛyɛ Madina nti you people are calling him “Obolo Tui” hmmm","Hate"
"test_twi_00208","They are all  nkwasiafoc, when she insulted him sometime back it didn't make waves but he made allegations to meet theirs and they're calling him out, make those NPP f**l soldiers too apologize to Fmr Prez for calling him the murderer of the late Prez Mills, this country song","Hate"
"test_twi_00209","Condom sef ur father no fi afford like u no go dey here dey tweet this nkwasiasem . Tuutuu nii baa","Abuse"
"test_twi_00210","Zongofo) ny333 wo hwee na wo killi the soul inside ","Normal"
"test_twi_00211","Ɛnhwɛ obi asa enfa sa w'asa o Na ɛsono wo fiе kwan","Normal"
"test_twi_00212","You shun dey give updates? Animguasefoɔ!","Abuse"
"test_twi_00213","Just discovered this gym in my hood but guess who’ll chop all of my money.  You’re right, it’s abokyi.","Normal"
"test_twi_00214","Wo maaaame tw3 kwasia man  Abandoned Aboaba","Abuse"
"test_twi_00215","Admin wotriso ne wapampa so","Abuse"
"test_twi_00216","Akwa wei di3 still oo kasa, nsem hunu nkwa ne firi ni num, mo locki no k) prison na adansie3 y3 rubbish","Abuse"
"test_twi_00217","We like Mimi that is why we were in denial but Josh ho nny3 f3 please 🙏🙏
Comparing kordell and Josh is crazy business 😏😏😏","Abuse"
"test_twi_00218","SDK you foooooollll😂😂😂😂😂😂😂 no one can be compared to you when it comes to fooling wagyimi paaaaaa","Abuse"
"test_twi_00219","afiyi 3nam no ho ay3den ky3n tete ho kramoni baa🧕🏾🧕🏾🧕🏾","Normal"
"test_twi_00220","🤣🤣🤣🤣 (alatafuo) sorry but huhhhh","Hate"
"test_twi_00221","Ghana’s four Afcon trophies are missing? Ei koo bibinii 🤣🤣","Hate"
"test_twi_00222","Kramoni ba paaa na wobor edwamain sei 🤦‍♂️.","Abuse"
"test_twi_00223","There’s nothing too hard for Koo Bibinii…
Eyy 😂😂😂","Normal"
"test_twi_00224","Ah! Abodamfo b3n koraa nie !!","Abuse"
"test_twi_00225","Asantefo) ne 'Ohemaa'.","Normal"
"test_twi_00226","Br)fo y3 duru 😂😂 w’abon tu 😂😂","Abuse"
"test_twi_00227","King king king king♥️♥️♥️♥️♥️♥️♥️ ose dabro 3hy3 wo anaa mese daabi aworo... Wose aporo ... Woy3 Jon Jon boy Jon John aa )nhunu yesu da... Fair play mpo nni oo na bugabuga tear abofr3 koraa yansuro na banku ta.... *Mese meyaadaw* .... Charley my love for you be pure 🤟🏼🤟🏼🤟🏼🤟🏼","Abuse"
"test_twi_00228","When A NORTHENER Does, You Blame Ntafo). When A SOUTHERNER does, you blame Wee.","Hate"
"test_twi_00229","Aboaba check the comment section,I corrected myself 🤣🤣🤣","Abuse"
"test_twi_00230","Ohhkkk gyimie maate wai","Abuse"
"test_twi_00231","Wtf is this? Tugyimi Jollof","Abuse"
"test_twi_00232","*Nitiwul* wo ti awu dodo","Abuse"
"test_twi_00233","Koo bibinii. Gyimii nokaaa.🤣 That fatality at the end 🤣🤣","Abuse"
"test_twi_00234","A woman of TUGYIMI SUBSTANCE wei","Abuse"
"test_twi_00235","Cole Palmer noho nny3 f3 koraa oh","Abuse"
"test_twi_00236","Nicga fcvk you negger  Gtfo Negger Kwasia  Aboa , gyimii , Prako , Kraman, Odwan, peacock, Kwasia boy , wo maame tw3 and etc and etc Kurasini jobless Mf","Abuse"
"test_twi_00237","Nkwaseasɛm ne nkuraasesɛm sei aa na mo de awu!! ","Abuse"
"test_twi_00238","ei abodamfo) ben ni?","Abuse"
"test_twi_00239","Ucc girls under 2.5 😹💔 obaa na ay3 bawee s3 metal ball","Abuse"
"test_twi_00240","Even the teachers at Siato kraa use twi at school. We dey br3 o","Normal"
"test_twi_00241","Ɛnyɛ deɛ ehia nie nipa bɔne-ni kohwini","Abuse"
"test_twi_00242","Hw3 obaa honam bawee s3 amane","Abuse"
"test_twi_00243","Gidigidi we're going to play UCL.
Ɛno nie? Ɛɛno nie??
Mo nkoa mo mfa mo nkwasiasɛm no ndi wai.
Enimguasefoɔ Man United","Abuse"
"test_twi_00244","Bro the money is not safe with dis pple…so pls allow us to chop our 2gh wae…Kotoko belong to Asikafo) not ohianiba lyk me…Ab3n mo fa k) d3…Jon’s💪","Abuse"
"test_twi_00245","Arsenal fans laughing at Man Utd fans. Apakye laughing at kwata","Hate"
"test_twi_00246","Way2 wanim s3 fita ni bot) Kwasia barima s3 Wo. Wo ho fin. Nyansa no anka Wano?","Abuse"
"test_twi_00247","nyansa baako mpo nnim sei","Abuse"
"test_twi_00248","It’s always Alatafuo coming for how “dark” someone is. Such childish, ignorant mindsets.","Hate"
"test_twi_00249","Tuutuunii gyantranii b33ma noa","Abuse"
"test_twi_00250","Weii mu y3 team tweaa 😂😂 nkoasia weii mu 😂😂 ","Abuse"
"test_twi_00251","Wo saa akoa wei wo kasa Nyɛ koraa","Abuse"
"test_twi_00252","Ur Boss dey celebrate ein birthday u nor wish him s3 wode3 gyimie saaaa","Abuse"
"test_twi_00253","If you see a nigga in a club saying ""chale this girl be some kurasini errh !"" Abeg this happened to him 
😭😭😭😭😭😭","Abuse"
"test_twi_00254","The way you typed so well for me to understand shows how you cry after every tweet about this. Sorry man, mo yɛ animguasefoɔ ankasa. 10-2","Abuse"
"test_twi_00255","And it's not yet 12noon. Kowensani! 🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃","Abuse"
"test_twi_00256","Tuutuu nii baa","Abuse"
"test_twi_00257","Moagyimi paaaa!!! Momfa mogyimii no mfiri me so nkɔ, moate?? Mmoa!!! ","Abuse"
"test_twi_00258","Odumodublack rapper no wabon papa..yie","Abuse"
"test_twi_00259","Number 2 deɛ sɛ tuutuu nii o","Abuse"
"test_twi_00260","w'anu kasa nyɛ wɔ bɛdwamu","Normal"
"test_twi_00261","Ɛnti ɛna wo ho twa tisɛ abokyi sikan no 😍😍","Normal"
"test_twi_00262","Ka na ka biom RT @ClitoriaDickson: adwuma fon ntes3 kr)no","Abuse"
"test_twi_00263","Nkranfo ntafo afahyɛ. Ma afofro nso nhu senea w’afahyɛ yɛ fɛ.","Normal"
"test_twi_00264","Lmao Ellen di3 wagyimi o.","Abuse"
"test_twi_00265","Wo bɛyɛ hyi'a yɛ hyi... (motromodwo) Trigmatic x AI","Abuse"
"test_twi_00266","Ei Wɔfa 😆 Asɛm wei. Bofroat ne teabread yɛ nkuraasesɛm?","Abuse"
"test_twi_00267","What has your too much sense gotten you ? Or where has it taken you to ? Ohianiba but wo kasa by heart.","Abuse"
"test_twi_00268","Has Your Money Lost Or Something? What's What Wrong With Your Mind? Masa Me I Hate Jealousy And Bad Energy ooo Nsɛmfo Nkwaseasɛm Saa Kwa. Thunder⚡⚡⚡ Fire You W'ate, Hater Like You.","Abuse"
"test_twi_00269","Abodamfo) mienu","Abuse"
"test_twi_00270","You ankasa 6'7, where you dey go? Otweaa","Abuse"
"test_twi_00271","Lol 😂  mudi33 nsem hunu nkwaaa, how do you guys come up with such rubbish. ","Abuse"
"test_twi_00272","“Oh 3y3 content, Ghana fuo de3 momma ade3 nny3 f3 kraa oo”😂😂😂","Abuse"
"test_twi_00273","S3 wagyimi aaa everyday you go chop insult freeeeee 😂😂","Abuse"
"test_twi_00274","Unless you go date lie detector....saa polygraph adwuma fon no yegyai. ","Abuse"
"test_twi_00275","gyimie, is bawumia the president, ofui","Abuse"
"test_twi_00276","Ofui if ebi so then you love shatta wale pass efo .. kramanba 😂😂😂😂","Abuse"
"test_twi_00277","Kramanba gyimifuo),   Such a wasted sperm! ","Abuse"
"test_twi_00278","Yo. Min pɛse me ka ntorɔ. 😭 If I ever tweeted about alatafuo bema it wasn’t the real me. Ha. I’ve decided I want a Ohene now. :)","Normal"
"test_twi_00279","ato be too fresh!..........who said tweaa","Abuse"
"test_twi_00280","Then KWAHU, and the other eastern region people. Then my NTAFO)","Normal"
"test_twi_00281","For you to be videoing this is nkuraasesɛm","Abuse"
"test_twi_00282","Woho kankan s3 5kunk. M'a kyer3 wo nyansa an)pa yi. Woho fin"" ","Abuse"
"test_twi_00283","Wo beyie nny3 f3 wo","Abuse"
"test_twi_00284","🤣🤣🤣🤣 dem miaa am, he say you’re having fun! Wabodam","Abuse"
"test_twi_00285","Whoever sent this truck driver to come and kill me... yesu mogya nka wanim wate!! I rebuke it in Jesus name! I bonsam ye otorofo papa smh","Abuse"
"test_twi_00286","Ato mo ne kasa hunu😹😹","Abuse"
"test_twi_00287","Men like doing nkwasiasem business too much and ma br3 ","Abuse"
"test_twi_00288","This is the most kurasini coach on the planet. Silas Tetteh koraa won't do this. Coach yi y3 aboa adanko.","Abuse"
"test_twi_00289","Paper was also massive and his hooks & verse on trigmatic’s motromodwo🔥","Normal"
"test_twi_00290","Mo ka nsem hunu wo app yi so o","Abuse"
"test_twi_00291","Chacha y3 adwuma fon. Gyae","Abuse"
"test_twi_00292","Abokyi hasn’t done anything to you but you’re destroying the soul inside","Normal"
"test_twi_00293","Wabodam kaneshie-Accra trotro koraa eno go rent marry you","Abuse"
"test_twi_00294","Wob3ma amanfuo 3di Asantefo) at3m free
Ahhhh","Normal"
"test_twi_00295","Ghanafuo should not expose the meaning of 'Alatafuo' to them.","Normal"
"test_twi_00296","Tuutuunii berma","Abuse"
"test_twi_00297","Asantefo) ni guy guy dier boiiii","Hate"
"test_twi_00298","Oh ne papa yɛ kramoni papa paaaa O but akwadaa noaaa na ɔnsuro Nyame","Normal"
"test_twi_00299","Wo suro kramoni a, na wo fr3 no Alhaji”lol ei Wofa","Hate"
"test_twi_00300","Kowensani baa, stealing club beer eeeii asem ooo","Abuse"
